latitude,longitude,bright_ti4
-29.07202,152.6516,335.5
-29.56359,152.83144,338.3
-29.33786,152.83354,304.3
-29.80384,152.52843,303.9
-29.34445,152.82668,306.9
-29.33748,152.81119,300.8
-29.91527,152.93875,312.9
-29.35202,152.82489,347.6
-29.81505,152.73796,308.9
-29.07269,152.63461,322.9
-29.91275,152.96626,349.4
-29.58037,152.81619,307
-29.72286,152.71118,305.5
-29.33646,152.80594,306.9
-29.58385,153.16229,306
-29.40003,152.77689,303.9
-29.96257,152.86044,314
-29.72187,152.71851,319.7
-29.42886,152.74161,299.9
-29.89961,152.95877,297.1
-29.89466,152.93311,322.7
-29.89885,152.97507,308.9
-29.9053,152.96806,328.7
-29.32454,153.06659,301.7
-29.56911,152.81924,332.8
-29.5681,152.81398,327.3
-29.57186,152.813,302.2
-29.14956,152.84467,342.9
-29.1403,152.94014,367
-29.57287,152.81825,330.4
-29.06163,152.6441,346.4
-28.42268,152.59879,321.4
-29.06371,152.655,316.1
-29.74585,152.72748,318.4
-29.73831,152.72939,321.6
-29.74481,152.72217,310.1
-26.24362,150.97627,298.1
-29.73452,152.73027,329.7
-29.16064,152.90218,350.1
-29.31432,153.0746,345.5
-29.59093,152.83003,322.3
-29.59945,152.83333,333.3
-29.41179,152.69493,309.4
-29.16239,152.89072,330.7
-29.8042,152.55051,329.3
-29.14232,152.95055,356.5
-29.14783,152.93822,336.8
-29.14305,152.93396,330.8
-29.91706,152.92773,315.6
-29.34824,152.82579,303.2
-29.9031,152.93643,301.9
-29.96881,152.85056,295.6
-29.97254,152.84952,302.2
-29.96906,152.85352,304.4
-29.96403,152.8459,303.9
-30.02903,152.77818,306.3
-30.03759,152.78188,335.5
-28.1672,153.20125,298.8
-28.43227,152.85228,301.2
-28.44363,152.84886,306
-27.98914,153.21384,297.8
-27.95026,153.28964,310
-27.9626,153.29227,296.2
-28.42782,152.85464,297.6
-28.43712,152.90327,304.2
-28.44304,152.85036,316.5
-31.14703,152.98302,297.9
-30.89936,152.44411,309.3
-31.4873,152.4776,306.1
-30.94775,152.79402,306
-31.12879,152.98769,298
-30.9404,152.79605,325.2
-31.49037,152.49353,314
-30.93574,152.79201,332
-30.94031,152.79846,326.5
-30.93663,152.79945,308.8
-31.49405,152.49246,348.4
-30.90318,152.4435,316.8
-31.15432,152.98111,303.6
-31.14975,152.97711,306.4
-30.90039,152.44942,301.2
-31.12678,152.95686,303.1
-30.89864,152.4606,313.9
-31.14245,152.97902,297.4
-30.90813,152.46892,300.9
-31.53994,152.63136,339.3
-31.30784,152.59917,337.8
-31.31155,152.59825,348.6
-31.31622,152.60237,295.9
-31.03912,152.64043,333.7
-31.04288,152.63976,336.7
-31.04664,152.63905,343.3
-31.05131,152.6431,352.9
-31.05225,152.64796,316.5
-30.89763,152.45549,297.5
-30.92621,152.42,295.7
-30.94301,152.38454,323.8
-30.94463,152.37241,302
-30.95065,152.40367,298.7
-31.60127,152.3206,301.2
-31.2911,152.59291,297.2
-31.30688,152.5941,305.7
-31.31428,152.59221,325.6
-30.88184,152.41505,295.8
-30.88289,152.42041,309.9
-30.88733,152.40273,314.3
-30.89394,152.39615,321
-30.89771,152.39519,332.4
-30.90718,152.40327,325.3
-30.91097,152.40248,307.9
-30.23872,152.81595,300.8
-30.61653,152.24362,298.3
-30.18315,144.42186,311
-32.19922,146.73926,318.3
-31.0514,152.6637,297.6
-36.43857,150.0329,295.6
-37.18671,149.89445,298
-37.15981,149.90442,298.7
-41.07409,147.66856,326.6
-41.07795,147.66708,323.9
-12.11273,134.75499,300.6
-14.05634,130.66899,320.5
-12.50793,131.26761,310.3
-12.20982,134.20055,309.1
-14.03945,130.6682,307.9
-12.64118,131.05515,300.1
-14.06446,130.66751,305.7
-12.50392,131.26834,310.6
-12.15736,134.5603,321.8
-14.14183,136.48903,312
-14.06271,136.43555,302
-14.13294,136.4978,301.7
-14.06215,136.43196,301.2
-14.13127,136.48708,302.1
-14.12905,136.49477,300.9
-12.67302,136.60777,306.3
-13.02799,131.67215,310.2
-13.12544,134.3232,299.8
-12.86194,134.33571,304.7
-12.86224,134.34019,329.6
-12.86691,134.34714,301.4
-12.85182,134.25642,312.3
-12.92024,134.49998,302.7
-12.93324,134.49394,297.9
-12.32472,134.70509,301.1
-12.47292,133.18927,310.2
-13.02713,131.66719,301.1
-13.63423,134.31564,306.8
-12.26575,133.54144,304.2
-13.75286,136.23015,302.2
-13.75674,136.23315,299.5
-14.42138,132.9119,302.9
-12.57345,131.9924,300.2
-12.55836,132.35922,299.8
-12.56745,132.36711,323.7
-12.57199,132.37102,305.9
-13.18873,134.64549,298.9
-13.20226,134.64319,301.2
-13.20483,134.61615,305.1
-13.20663,134.62726,300.8
-13.20881,134.61929,298.7
-12.82014,134.46657,303.7
-12.84899,134.25618,308.1
-12.96977,134.35286,298
-12.38427,130.91533,299.8
-14.39854,132.9502,307.9
-14.41207,132.94354,302.9
-12.24695,135.52025,300.7
-12.25201,135.53043,304.8
-12.68407,134.08237,311.9
-12.2642,134.01173,300.9
-12.2696,134.02287,304.9
-12.78426,132.95558,307.1
-12.78932,132.96341,328.5
-12.79009,132.96796,308.2
-12.79453,132.97214,307.2
-14.03671,130.67635,324.8
-14.03605,130.67262,317.7
-12.90904,132.57314,305.9
-13.03101,131.66649,301.5
-13.00631,132.98656,306.7
-14.57344,133.19347,330.7
-14.6206,133.25934,301.6
-14.62664,133.20883,315.4
-11.43748,130.8927,302.5
-11.46056,130.85275,301
-11.41249,130.89742,319.6
-11.42985,130.89821,306.3
-11.37047,130.957,306
-14.53167,133.0966,297.1
-14.36738,130.70929,321.7
-14.36487,130.69519,312.1
-14.37267,130.71567,314.7
-14.6262,133.22649,306.2
-14.62501,133.17715,300.7
-14.62776,133.19327,303.5
-14.60997,131.69073,307.8
-14.61837,131.69405,318.3
-14.62888,131.68726,315.2
-14.63266,131.68657,300.6
-14.63692,131.66626,308.3
-14.64284,131.65541,319.9
-14.86362,133.41785,302.8
-14.64498,131.64522,318.5
-14.64581,131.64998,306.5
-16.11767,126.13902,300.2
-15.51841,130.81194,318.6
-15.13059,129.82048,305.6
-16.75619,142.05963,312.4
-15.12989,129.8167,316.7
-15.11812,129.82307,339.4
-15.56776,130.66121,341
-16.70842,142.04266,309.5
-16.51194,141.92509,296.8
-16.51582,141.92001,305.1
-15.61585,130.60045,321.7
-16.73257,142.05344,299.3
-15.61295,130.58444,304.9
-15.57422,130.69749,314.4
-15.57765,130.64767,329.2
-15.51727,130.78853,316.9
-15.51538,130.81779,330.2
-16.732,142.04883,300.6
-14.15832,130.24185,314
-16.5063,141.88031,311.7
-16.50187,141.88091,307.8
-15.57455,130.67642,313.3
-16.74156,142.05223,312.1
-16.22342,126.04371,297.1
-15.12717,129.82547,312
-16.08107,126.14694,306.7
-16.48974,141.92813,298.1
-16.71796,142.04605,303.1
-15.51628,130.80544,322.2
-16.68379,142.18486,299.3
-15.51141,130.80095,319.5
-16.72302,142.05005,321.7
-15.5112,130.82207,331.9
-15.57031,130.69847,321.9
-15.51149,130.81873,317.6
-15.67016,130.55,308.3
-15.59724,130.45238,303.7
-16.08173,126.15025,301.3
-16.53786,141.88052,324.4
-16.21017,126.03229,298.4
-16.55837,141.79874,308.6
-15.49846,130.83673,321
-15.51365,130.80794,348.9
-15.60573,130.63499,310.3
-16.52469,141.91879,311.9
-16.52401,141.8779,356.4
-16.69031,142.0562,311
-15.58805,130.65034,323.3
-15.67592,130.54582,306.7
-15.58009,130.65158,305.4
-15.66893,130.55276,307.5
-15.59845,130.64966,323.6
-16.20905,126.08129,307.9
-16.54661,141.88632,299.1
-15.11878,129.82712,328.3
-15.5076,130.81967,331
-16.42471,136.06537,305.6
-15.47176,130.86884,313.5
-15.11884,129.82707,326
-16.52025,141.91939,306.2
-16.75677,142.06425,304.3
-15.6067,130.64035,321.1
-16.21312,126.12875,304
-16.53357,141.91757,306.3
-15.51273,130.80269,333.4
-16.71853,142.05067,302.5
-16.75112,142.05563,311.1
-16.70955,142.05188,304
-15.51532,130.80016,310.1
-15.69901,137.04819,311.2
-15.7188,137.04117,309.3
-15.70919,137.04654,305.6
-14.30446,130.77693,309.7
-15.58653,131.42838,304.9
-16.46705,141.64049,298.1
-16.47631,141.6436,320.2
-15.79515,137.08678,327.8
-14.65797,131.65251,347.8
-14.66093,131.64702,334.8
-14.66421,131.66595,331.2
-14.6343,131.53883,316.1
-14.34138,130.70341,337.3
-14.63812,131.53821,312.5
-14.64059,131.5524,305.4
-15.44046,130.87485,324.5
-15.4453,130.87926,310.3
-16.37248,136.89313,312
-14.65006,131.62944,315.5
-14.32649,130.73605,320.5
-14.33595,130.71942,301.3
-14.55769,130.67712,306.1
-15.38791,130.89183,313.2
-15.39573,130.89032,320.2
-15.40949,130.87653,302.8
-14.34541,130.70268,307.5
-15.41207,130.87462,303.5
-14.34797,130.71696,313.7
-14.66718,131.66052,324.9
-14.66554,131.65105,316.6
-14.67096,131.65981,321.3
-14.59955,131.47551,314.1
-14.59658,131.48109,303.3
-14.64178,131.58188,308.4
-14.64378,131.61588,326
-14.6413,131.60162,326.5
-14.52931,131.60492,309.9
-15.54858,131.3017,330.8
-14.53014,131.60968,311.5
-14.53941,131.61783,331.5
-16.39799,136.97003,297.2
-16.37929,136.96147,303.2
-16.37645,136.96579,302
-16.37475,136.95447,323.4
-16.37305,136.96632,324
-16.37192,136.98198,300.5
-16.36796,136.95558,310.4
-16.36739,136.9518,333.9
-16.36399,136.95235,325.4
-16.36116,136.95668,341.2
-16.35663,136.94968,318
-16.35493,136.96155,331.9
-15.55837,131.42384,317.8
-14.59828,131.49078,308.5
-14.67341,131.67401,344.2
-14.67422,131.67871,303
-14.67393,131.65436,352.2
-14.67475,131.6591,312.2
-14.54805,131.47502,303
-16.23977,136.00194,301.3
-16.2906,136.95258,319.8
-14.64558,131.58113,308.9
-14.6772,131.67331,304.3
-15.57228,131.43622,336.7
-18.99314,146.22987,296.4
-14.67853,131.65842,311.1
-15.53337,131.30479,310.8
-16.32142,137.01724,299.1
-14.56312,130.66109,298.8
-14.6815,131.65295,323.2
-15.43942,131.06903,304
-14.68394,131.66718,304.3
-15.26966,131.26428,315.4
-15.26406,131.26199,306.9
-14.68691,131.66173,310.6
-15.26261,130.42236,305
-14.67623,131.65202,332
-14.67793,131.66151,302.2
-14.68046,131.67564,315.9
-14.68086,131.65607,347.5
-14.68171,131.66078,330.6
-14.68256,131.66553,302.4
-14.68633,131.66481,334.3
-15.55752,131.41904,302
-15.56764,131.43204,319.9
-14.68801,131.67422,333.8
-14.69011,131.66408,305.3
-15.43589,131.02757,310.3
-15.44145,131.05818,330
-15.43849,131.06392,316.3
-16.33568,136.9492,304.3
-15.16426,130.52501,303.7
-16.3187,136.95197,298.9
-16.34987,136.83527,299.4
-16.34366,136.8401,297.8
-15.43116,131.02362,313.5
-15.43206,131.02858,344.1
-14.55164,131.6205,301.7
-15.44366,131.04872,304.5
-15.44158,131.05975,321.3
-15.43621,131.02902,325.4
-15.43407,131.03964,317.2
-15.43237,131.03001,350.4
-15.43021,131.04048,303.4
-16.24869,136.99797,298.5
-16.27079,136.98279,297.5
-14.67384,130.71896,309.1
-15.27802,130.39217,309.3
-15.28338,130.39868,310.3
-16.30419,136.95039,298.2
-14.66842,130.73477,311.9
-16.30079,136.95093,327.5
-19.07028,146.39958,300
-14.5498,130.65639,317.5
-14.5458,130.65729,303.6
-16.59772,142.16978,297.6
-16.61473,142.18466,300.3
-16.6708,142.19139,311.2
-15.42587,131.01576,309.7
-15.42111,131.01154,313.7
-15.41809,131.01717,317.6
-15.41681,131.03265,308.9
-15.40197,131.06203,313.8
-14.65324,130.74225,307.7
-14.55543,131.61978,306.4
-15.42275,131.08911,336.8
-16.3866,136.87161,303.2
-15.58361,131.43399,325.3
-16.39395,136.87425,309.2
-16.22926,136.04457,304.2
-16.69607,141.97908,304.5
-15.59703,131.42137,305.2
-14.75922,130.75244,303.5
-16.37475,137.0009,316.7
-14.64792,131.63968,367
-14.65254,131.64374,367
-14.65632,131.64299,337.2
-14.32211,130.78052,308.7
-14.30947,130.77937,310.5
-22.48099,148.90956,306.1
-16.86668,123.09212,322.8
-16.90174,123.0131,315.8
-16.87175,123.08549,307.9
-22.48144,148.90433,299.4
-16.86891,123.05865,302.1
-16.87691,123.09418,318.4
-16.87285,123.09055,329.2
-16.96007,123.05743,306.5
-16.88011,123.09396,319.7
-16.94714,123.02834,300.2
-16.95608,123.06897,297.5
-20.73464,139.47853,327.1
-19.45097,133.85226,299.5
-30.44453,136.86165,301.3
-30.86685,121.49653,311.5
-32.81384,116.40565,327.7
-33.4982,117.54691,302.9
-16.89573,123.01842,305.4
-16.96,123.10075,297.3
-16.87419,123.09472,314.1
-16.87485,123.08953,304.7
-16.86679,123.08908,339.1
-16.95573,123.07538,299.7
-16.89403,123.01765,298.3
-16.90079,123.01701,322.5
-16.96249,123.07452,300.2
-16.9607,123.05568,308.9
-16.95557,123.05058,304.2
-20.81899,115.38614,299.6
-20.8194,115.38396,300.8
-21.6942,115.00093,298.9
-30.86907,121.48699,302.6
-31.63226,116.3653,298.1
-31.63544,116.36301,296.8
-32.45873,116.17477,295.1
-32.4138,116.07453,296
-33.78751,117.21207,295.4
-31.49974,152.49535,336.9
-31.54349,152.63229,348.5
-31.53802,152.63809,329
-31.31541,152.59735,346.2
-31.30923,152.60945,326.7
-31.30977,152.60318,340.4
-31.28602,152.58835,329.1
-34.46278,150.88199,333.1
-28.15992,153.20619,338.2
-30.94057,152.80447,367
-29.36207,152.82936,330.2
-29.07491,152.64392,350.4
-29.89656,152.92665,339.3
-29.92252,152.95934,340.8
-29.82764,152.74028,326.6
-29.55885,152.83424,331.9
-29.15866,152.944,341.2
-29.05571,152.65149,330.5
-29.07442,152.64963,341.3
-29.16654,152.9129,347.2
-29.89701,152.9738,330.6
-29.15393,152.94336,329.5
-28.25749,151.4231,327.8
-29.79797,152.52473,347.4
-29.07495,152.65381,340.2
-29.15812,152.94965,352
-29.23541,148.33859,338
-29.17719,152.90039,342.2
-29.165,152.9276,347.9
-29.16663,152.91063,335
-29.91771,152.9586,347.3
-29.15704,152.96094,353.5
-29.14769,152.85684,328
-29.15296,152.85191,355.8
-29.13922,152.84444,326.1
-29.1566,152.91516,357.4
-29.6838,152.726,350.7
-29.15706,152.91176,355.5
-29.13709,152.96982,349.5
-29.17447,152.92877,353
-29.89863,152.95636,367
-29.73602,152.72836,342.7
-29.35726,152.82919,329.6
-29.72348,152.71881,344.1
-29.922,152.96521,335.7
-29.91774,152.95888,348.2
-29.71723,152.71991,352.4
-29.15823,152.84697,328.9
-29.1618,152.91235,343.7
-29.17228,152.90216,348.3
-29.8981,152.9621,367
-29.75539,152.7299,337.3
-29.91142,152.92265,328.4
-29.89715,152.97406,330.6
-29.16604,152.91852,367
-29.08021,152.63892,343.6
-29.5631,152.84065,367
-29.89594,152.98537,341.6
-29.58836,152.81653,348
-29.72833,152.71915,331.3
-29.91722,152.96477,352.6
-29.17078,152.9191,357.2
-29.91826,152.95273,347.2
-29.582,153.16211,334.9
-29.9188,152.94698,332.9
-29.58916,152.82047,367
-29.56679,152.85316,338.6
-29.56842,152.83534,328.8
-29.17128,152.91344,367
-29.59695,152.82918,327.4
-29.59821,152.82724,328.6
-29.90015,152.99176,350.7
-29.89961,152.9976,352.1
-29.91334,153.005,332.1
-29.91367,153.00536,331
-29.07923,152.65027,339
-29.91944,152.99443,331.4
-29.21701,148.33185,345.5
-29.5652,152.81764,353.4
-29.40833,152.69693,335.4
-29.15768,152.90381,339.4
-29.16081,152.92133,350.9
-29.33019,152.80826,355.3
-29.71864,152.71834,367
-29.15755,152.90608,337.4
-28.25777,151.4196,367
-28.26291,151.42026,367
-29.1603,152.92929,354.6
-29.35631,152.83952,338.9
-29.07972,152.64459,355.3
-29.16554,152.92419,367
-29.15257,152.96271,353.6
-30.93602,152.38159,337.5
-30.02834,152.78481,331.8
-30.03519,152.78465,333.8
-30.89505,152.38971,333.7
-30.88983,152.39981,326
-25.59774,152.84015,346.4
-25.1274,151.85117,326.9
-25.1353,151.86,367
-25.13049,151.85933,353.3
-25.13163,151.85754,343
-25.13636,151.84875,346.6
-26.58428,146.98825,346.6
-26.16702,151.07732,331.2
-27.58735,149.10445,367
-27.587,149.1091,367
-25.1369,151.843,345.1
-27.58501,149.10788,367
-25.13644,151.85822,367
-26.08162,150.96878,340.1
-25.13758,151.84695,335.2
-26.25161,151.00151,325.8
-22.69211,150.47809,344.5
-22.47907,148.90288,351.9
-22.66751,150.46538,332.2
-22.69877,150.46301,354.5
-23.3071,150.68047,348.2
-22.6956,150.44269,367
-22.6918,150.48123,329.9
-22.69975,150.45308,345.1
-23.81956,147.17052,351.4
-19.06809,146.40582,339.6
-16.7174,145.2459,338.2
-16.66212,144.81381,334.5
-16.70859,145.26782,340.2
-14.94971,144.84093,367
-16.71401,145.26433,367
-16.70735,145.26434,367
-16.23506,144.63438,334.1
-16.2272,144.64548,350.2
-16.23372,144.64116,367
-16.2349,144.62889,341.8
-16.22695,144.64005,350
-36.44953,150.03276,327.3
-31.53502,152.63832,336.2
-31.54085,152.62805,355.9
-34.44183,135.51237,329.1
-29.8266,152.72925,329.5
-29.68366,152.73384,347.7
-29.71825,152.72499,356.4
-29.8096,152.54758,330.3
-29.71972,152.71864,354.5
-29.80024,152.5529,332.8
-29.2383,148.34087,349.9
-28.54229,149.82777,345.2
-25.91237,151.00481,330.3
-29.23036,148.32257,367
-22.48375,148.90373,332
-23.82039,147.17259,335.6
-21.18141,147.657,367
-20.73385,139.47382,342.2
-16.2487,144.65164,367
-16.23749,144.64323,367
-16.23118,144.64227,335
-16.24484,144.65273,367
-16.23356,144.64445,367
-16.2369,144.62874,335.2
-16.48733,141.93451,330.7
-16.6905,142.05347,338.7
-16.67607,142.04337,340.3
-16.49184,141.85899,331.5
-16.65586,142.01717,336
-16.69077,142.0253,352.2
-16.47687,141.94034,334.9
-16.52158,141.9277,347.3
-16.49336,141.85677,346
-16.7013,142.02753,352
-16.688,142.03882,335.3
-16.64381,142.04997,331.8
-16.76325,142.0668,330.8
-16.75178,142.07703,346.3
-16.47375,141.84572,367
-16.67427,142.02536,338.8
-16.75653,142.05328,347.1
-16.7375,142.03867,338.7
-16.71047,142.03647,332
-16.50378,141.93446,335.2
-16.70244,142.04892,334.5
-16.53909,141.97691,339.3
-16.7465,142.07588,340.2
-16.6822,142.02277,344.1
-16.71115,142.03311,367
-16.51934,141.85782,367
-16.67549,142.05669,334
-16.68023,142.0231,339.1
-16.48027,141.86786,345.5
-16.66113,142.0183,341.3
-16.73681,142.04204,367
-16.68731,142.04221,367
-16.64909,142.05109,334.4
-16.57251,142.02985,338.9
-16.67212,142.07372,333.8
-16.72333,142.08162,350.7
-16.59731,141.82091,349.7
-16.58113,142.0332,345.5
-16.66818,142.06578,332.5
-16.65694,142.06694,338.8
-16.65829,142.06013,339.1
-16.66132,142.06149,331
-16.74208,142.04315,352.3
-16.68065,142.04785,335.6
-16.64313,142.05338,354.2
-16.6645,142.07278,341
-16.72696,142.03644,342.8
-16.52923,141.97131,330.1
-16.6664,142.01941,345.2
-17.5001,145.2043,332.6
-16.4745,141.62503,336.3
-16.64033,142.17802,351.5
-16.54631,142.10629,330.4
-16.59131,142.14595,349.3
-16.59998,142.21291,336.6
-16.61719,142.15504,367
-16.62297,142.18155,335.8
-16.6401,142.16411,367
-16.64082,142.16064,351.6
-16.62366,142.17809,367
-16.63245,142.1619,332.6
-16.635,142.1769,344.3
-16.63478,142.16298,338.9
-16.6355,142.15953,351.3
-16.66952,142.15591,336.6
-16.66634,142.19849,367
-16.6777,142.19727,333.1
-16.65748,142.16055,333.2
-16.65818,142.15712,331.5
-16.64256,142.17903,336.5
-16.11253,136.09341,336.5
-14.5381,131.61887,367
-16.36876,136.89793,340.5
-16.19417,136.05122,339.2
-14.69176,130.71988,340.1
-14.68837,130.71938,346.4
-14.68389,130.7263,336.9
-14.68159,130.71835,367
-14.67821,130.71783,367
-14.67766,130.72156,354
-14.67211,130.73589,344.2
-14.67591,130.7099,337.1
-14.67198,130.7131,344.1
-14.66088,130.74174,349
-14.65357,130.7444,340.4
-14.64735,130.73965,345.4
-14.12346,136.49086,350.2
-14.12568,136.50133,340.2
-14.13589,136.48811,340.6
-14.12279,136.4987,335.6
-14.13309,136.48552,338.6
-16.38138,137.0074,353.4
-14.14511,136.5081,334.6
-15.04073,141.70871,367
-15.0354,141.70763,334.6
-15.03077,141.70311,353.7
-14.68659,131.62086,346.6
-14.68154,131.60904,352.7
-14.67595,131.60081,348.3
-14.67261,131.60028,351.8
-14.66143,131.58383,353.1
-14.65917,131.57613,354.3
-14.65077,131.56377,346.2
-14.64571,131.55196,354.6
-16.37203,136.96977,348.6
-16.36818,136.96907,349.1
-16.37164,136.94931,353.2
-16.3652,136.96342,343.9
-16.36048,136.96767,336.3
-16.35402,136.98183,348.9
-16.35713,136.94153,349.9
-16.34508,136.96487,352.6
-16.3421,136.95921,347.2
-14.63278,131.52423,346.7
-14.63945,131.52528,337.2
-14.64172,131.53299,351
-14.64011,131.54373,352.5
-14.64238,131.55142,333.7
-14.72677,134.43448,340.6
-16.20809,136.05835,336.9
-16.21543,136.05971,333.7
-16.22353,136.05658,336.7
-16.07242,136.68918,352.6
-16.08384,136.69125,339.8
-16.37431,136.88881,336.7
-16.38368,136.88042,335.1
-16.38837,136.87624,342.4
-14.7639,130.75026,341.5
-14.75266,130.75613,344.8
-16.3393,136.90776,338.4
-15.46394,130.86964,342.4
-15.45147,130.87889,345.6
-15.43735,130.88072,341.5
-15.43452,130.87639,350.6
-14.56557,130.67734,337.7
-14.55771,130.68375,336.1
-14.60565,131.46404,342.6
